time	phase	flux	fluxerr			phase	flux		
2460537.060	0.656	1.000228	0.000151						
2460537.070	0.657	1.000121	0.000399						
2460537.080	0.658	1.000186	0.000134						
2460537.090	0.659	0.999957	0.000332						
2460537.100	0.660	1.000167	0.000205						
2460537.110	0.661	1.000111	0.000403						
2460537.120	0.662	0.999902	0.000032						
2460537.130	0.663	1.000329	0.000209						
2460537.140	0.664	1.000311	0.000197						
2460537.150	0.665	1.000396	0.000431						
2460537.160	0.666	0.999963	0.000453						
2460537.170	0.667	1.000254	0.000383						
2460537.180	0.668	1.000049	0.000368						
2460537.190	0.669	1.000081	0.000158						
2460537.200	0.670	1.000043	0.000493						
2460537.210	0.671	1.000298	0.000148						
2460537.220	0.672	1.000106	0.000221						
2460537.230	0.673	0.999978	0.000414						
2460537.240	0.674	0.999913	0.000210						
2460537.250	0.675	1.000368	0.000036						
2460537.260	0.676	1.000398	0.000177						
2460537.270	0.677	1.000132	0.000359						
2460537.280	0.678	1.000110	0.000332						
2460537.290	0.679	1.000184	0.000211						
2460537.300	0.680	1.000217	0.000092						
2460537.310	0.681	1.000168	0.000374						
2460537.320	0.682	1.000294	0.000455						
2460537.330	0.683	1.000453	0.000036						
2460537.340	0.684	1.000274	0.000493						
2460537.350	0.685	1.000291	0.000255						
2460537.360	0.686	1.000161	0.000185						
2460537.370	0.687	1.000079	0.000493						
2460537.380	0.688	1.000429	0.000106						
2460537.390	0.689	1.000011	0.000377						
2460537.400	0.690	1.000358	0.000140						
2460537.410	0.691	0.999909	0.000258						
2460537.420	0.692	1.000161	0.000159						
2460537.430	0.693	1.000081	0.000478						
2460537.440	0.694	1.000219	0.000386						
2460537.450	0.695	1.000342	0.000488						
2460537.460	0.696	1.000095	0.000086						
2460537.470	0.697	1.000269	0.000349						
2460537.480	0.698	0.999973	0.000114						
2460537.490	0.699	1.000022	0.000442						
2460537.500	0.700	1.000473	0.000093						
2460537.510	0.701	1.000366	0.000072						
2460537.520	0.702	1.000460	0.000008						
2460537.530	0.703	1.000150	0.000073						
2460537.540	0.704	1.000243	0.000307						
2460537.550	0.705	1.000299	0.000316						
2460537.560	0.706	1.000129	0.000232						
2460537.570	0.707	1.000352	0.000329						
2460537.580	0.708	1.000457	0.000125						
2460537.590	0.709	1.000014	0.000293						
2460537.600	0.710	1.000300	0.000235						
2460537.610	0.711	1.000020	0.000162						
2460537.620	0.712	1.000448	0.000206						
2460537.630	0.713	1.000061	0.000074						
2460537.640	0.714	1.000025	0.000008						
2460537.650	0.715	1.000447	0.000149						
2460537.660	0.716	1.000215	0.000367						
2460537.670	0.717	1.000187	0.000468						
2460537.680	0.718	0.999917	0.000498						
2460537.690	0.719	1.000479	0.000066						
2460537.700	0.720	1.000134	0.000467						
2460537.710	0.721	1.000237	0.000065						
2460537.720	0.722	1.000352	0.000135						
2460537.730	0.723	1.000179	0.000377						
2460537.740	0.724	1.000006	0.000427						
2460537.750	0.725	1.000487	0.000055						
2460537.760	0.726	1.000404	0.000308						
2460537.770	0.727	1.000478	0.000492						
2460537.780	0.728	1.000194	0.000039						
2460537.790	0.729	1.000165	0.000271						
2460537.800	0.730	1.000166	0.000017						
2460537.810	0.731	1.000241	0.000115						
2460537.820	0.732	1.000227	0.000093						
2460537.830	0.733	1.000202	0.000378						
2460537.840	0.734	1.000004	0.000398						
2460537.850	0.735	1.000290	0.000110						
2460537.860	0.736	1.000328	0.000391						
2460537.870	0.737	1.000449	0.000328						
2460537.880	0.738	1.000451	0.000259						
2460537.890	0.739	1.000221	0.000092						
2460537.900	0.740	1.000106	0.000065						
2460537.910	0.741	1.000260	0.000174						
2460537.920	0.742	1.000290	0.000113						
2460537.930	0.743	1.000249	0.000103						
2460537.940	0.744	1.000306	0.000455						
2460537.950	0.745	1.000202	0.000266						
2460537.960	0.746	1.000469	0.000029						
2460537.970	0.747	1.000267	0.000144						
2460537.980	0.748	0.999995	0.000335						
2460537.990	0.749	1.000331	0.000015						
2460538.000	0.750	1.000000	0.000112						
2460538.010	0.751	1.000157	0.000327						
2460538.020	0.752	1.000167	0.000216						
2460538.030	0.753	0.999981	0.000434						
2460538.040	0.754	1.000086	0.000487						
2460538.050	0.755	0.999977	0.000190						
2460538.060	0.756	1.000250	0.000449						
2460538.070	0.757	1.000096	0.000104						
2460538.080	0.758	1.000458	0.000124						
2460538.090	0.759	1.000112	0.000108						
2460538.100	0.760	1.000200	0.000143						
2460538.110	0.761	0.999922	0.000042						
2460538.120	0.762	1.000006	0.000151						
2460538.130	0.763	1.000369	0.000145						
2460538.140	0.764	1.000440	0.000470						
2460538.150	0.765	1.000300	0.000019						
2460538.160	0.766	0.999930	0.000103						
2460538.170	0.767	1.000087	0.000291						
2460538.180	0.768	1.000129	0.000293						
2460538.190	0.769	1.000249	0.000156						
2460538.200	0.770	1.000161	0.000339						
2460538.210	0.771	1.000375	0.000111						
2460538.220	0.772	1.000137	0.000451						
2460538.230	0.773	0.999990	0.000375						
2460538.240	0.774	1.000188	0.000499						
2460538.250	0.775	1.000173	0.000381						
2460538.260	0.776	1.000462	0.000182						
2460538.270	0.777	1.000129	0.000385						
2460538.280	0.778	1.000177	0.000472						
2460538.290	0.779	1.000013	0.000020						
2460538.300	0.780	1.000344	0.000431						
2460538.310	0.781	1.000188	0.000288						
2460538.320	0.782	1.000286	0.000088						
2460538.330	0.783	1.000269	0.000128						
2460538.340	0.784	1.000289	0.000010						
2460538.350	0.785	0.999971	0.000025						
2460538.360	0.786	1.000302	0.000124						
2460538.370	0.787	1.000246	0.000021						
2460538.380	0.788	1.000223	0.000095						
2460538.390	0.789	1.000397	0.000067						
2460538.400	0.790	1.000421	0.000326						
2460538.410	0.791	1.000229	0.000428						
2460538.420	0.792	1.000118	0.000073						
2460538.430	0.793	1.000134	0.000427						
2460538.440	0.794	1.000336	0.000102						
2460538.450	0.795	1.000195	0.000313						
2460538.460	0.796	1.000358	0.000315						
2460538.470	0.797	1.000308	0.000337						
2460538.480	0.798	1.000204	0.000387						
2460538.490	0.799	1.000223	0.000008						
2460538.500	0.800	1.000371	0.000422						
2460538.510	0.801	1.000201	0.000468						
2460538.520	0.802	1.000197	0.000053						
2460538.530	0.803	1.000248	0.000006						
2460538.540	0.804	0.999952	0.000026						
2460538.550	0.805	1.000271	0.000365						
2460538.560	0.806	1.000446	0.000426						
2460538.570	0.807	1.000129	0.000029						
2460538.580	0.808	1.000095	0.000010						
2460538.590	0.809	1.000038	0.000291						
2460538.600	0.810	1.000208	0.000315						
2460538.610	0.811	1.000207	0.000201						
2460538.620	0.812	1.000396	0.000434						
2460538.630	0.813	1.000468	0.000282						
2460538.640	0.814	1.000256	0.000399						
2460538.650	0.815	1.000026	0.000257						
2460538.660	0.816	1.000288	0.000259						
2460538.670	0.817	0.999965	0.000342						
2460538.680	0.818	1.000244	0.000307						
2460538.690	0.819	1.000127	0.000477						
2460538.700	0.820	1.000036	0.000200						
2460538.710	0.821	1.000037	0.000094						
2460538.720	0.822	1.000247	0.000185						
2460538.730	0.823	1.000221	0.000117						
2460538.740	0.824	1.000158	0.000019						
2460538.750	0.825	1.000064	0.000107						
2460538.760	0.826	1.000327	0.000403						
2460538.770	0.827	1.000469	0.000279						
2460538.780	0.828	1.000230	0.000197						
2460538.790	0.829	0.999967	0.000283						
2460538.800	0.830	1.000071	0.000104						
2460538.810	0.831	1.000485	0.000189						
2460538.820	0.832	1.000442	0.000361						
2460538.830	0.833	1.000388	0.000461						
2460538.840	0.834	1.000073	0.000362						
2460538.850	0.835	1.000289	0.000360						
2460538.860	0.836	1.000160	0.000117						
2460538.870	0.837	1.000277	0.000222						
2460538.880	0.838	1.000179	0.000140						
2460538.890	0.839	1.000171	0.000181						
2460538.900	0.840	1.000255	0.000243						
2460538.910	0.841	1.000309	0.000228						
2460538.920	0.842	0.999921	0.000491						
2460538.930	0.843	1.000254	0.000121						
2460538.940	0.844	1.000343	0.000344						
2460538.950	0.845	1.000206	0.000010						
2460538.960	0.846	1.000025	0.000121						
2460538.970	0.847	0.999957	0.000290						
2460538.980	0.848	1.000156	0.000088						
2460538.990	0.849	1.000329	0.000367						
2460539.000	0.850	1.000320	0.000028						
2460539.010	0.851	1.000357	0.000276						
2460539.020	0.852	1.000131	0.000270						
2460539.030	0.853	1.000045	0.000187						
2460539.040	0.854	1.000157	0.000094						
2460539.050	0.855	0.999932	0.000426						
2460539.060	0.856	1.000395	0.000039						
2460539.070	0.857	1.000450	0.000221						
2460539.080	0.858	1.000243	0.000283						
2460539.090	0.859	1.000085	0.000069						
2460539.100	0.860	1.000252	0.000381						
2460539.110	0.861	1.000332	0.000306						
2460539.120	0.862	1.000247	0.000044						
2460539.130	0.863	1.000278	0.000195						
2460539.140	0.864	1.000372	0.000111						
2460539.150	0.865	1.000151	0.000401						
2460539.160	0.866	1.000112	0.000412						
2460539.170	0.867	0.999889	0.000303						
2460539.180	0.868	0.999923	0.000011						
2460539.190	0.869	1.000015	0.000205						
2460539.200	0.870	1.000460	0.000233						
2460539.210	0.871	1.000285	0.000457						
2460539.220	0.872	0.999912	0.000093						
2460539.230	0.873	1.000148	0.000412						
2460539.240	0.874	1.000225	0.000423						
2460539.250	0.875	1.000425	0.000139						
2460539.260	0.876	1.000343	0.000240						
2460539.270	0.877	1.000482	0.000461						
2460539.280	0.878	1.000132	0.000208						
2460539.290	0.879	1.000231	0.000358						
2460539.300	0.880	1.000193	0.000054						
2460539.310	0.881	1.000232	0.000378						
2460539.320	0.882	1.000104	0.000256						
2460539.330	0.883	1.000215	0.000261						
2460539.340	0.884	0.999979	0.000307						
2460539.350	0.885	0.999989	0.000256						
2460539.360	0.886	1.000204	0.000404						
2460539.370	0.887	1.000028	0.000378						
2460539.380	0.888	1.000243	0.000265						
2460539.390	0.889	1.000065	0.000416						
2460539.400	0.890	0.999916	0.000352						
2460539.410	0.891	1.000399	0.000395						
2460539.420	0.892	0.999917	0.000444						
2460539.430	0.893	1.000362	0.000393						
2460539.440	0.894	1.000480	0.000180						
2460539.450	0.895	1.000316	0.000459						
2460539.460	0.896	1.000244	0.000038						
2460539.470	0.897	0.999900	0.000230						
2460539.480	0.898	1.000050	0.000065						
2460539.490	0.899	1.000085	0.000390						
2460539.500	0.900	1.000382	0.000194						
2460539.510	0.901	1.000418	0.000279						
2460539.520	0.902	1.000496	0.000120						
2460539.530	0.903	1.000311	0.000178						
2460539.540	0.904	0.999825	0.000483						
2460539.550	0.905	1.000338	0.000137						
2460539.560	0.906	1.000185	0.000240						
2460539.570	0.907	1.000295	0.000199						
2460539.580	0.908	1.000068	0.000247						
2460539.590	0.909	1.000309	0.000172						
2460539.600	0.910	1.000089	0.000266						
2460539.610	0.911	1.000078	0.000089						
2460539.620	0.912	1.000317	0.000071						
2460539.630	0.913	1.000194	0.000249						
2460539.640	0.914	1.000488	0.000123						
2460539.650	0.915	1.000067	0.000216						
2460539.660	0.916	1.000020	0.000133						
2460539.670	0.917	1.000207	0.000093						
2460539.680	0.918	0.999960	0.000331						
2460539.690	0.919	1.000365	0.000219						
2460539.700	0.920	1.000204	0.000385						
2460539.710	0.921	0.999944	0.000497						
2460539.720	0.922	0.999980	0.000050						
2460539.730	0.923	0.999803	0.000241						
2460539.740	0.924	1.000052	0.000175						
2460539.750	0.925	1.000468	0.000309						
2460539.760	0.926	1.000171	0.000013						
2460539.770	0.927	1.000444	0.000241						
2460539.780	0.928	1.000056	0.000497						
2460539.790	0.929	1.000129	0.000084						
2460539.800	0.930	1.000188	0.000402						
2460539.810	0.931	0.999980	0.000282						
2460539.820	0.932	1.000183	0.000181						
2460539.830	0.933	1.000439	0.000200						
2460539.840	0.934	1.000034	0.000263						
2460539.850	0.935	0.999810	0.000489						
2460539.860	0.936	1.000220	0.000368						
2460539.870	0.937	1.000110	0.000009						
2460539.880	0.938	1.000176	0.000266						
2460539.890	0.939	1.000433	0.000415						
2460539.900	0.940	1.000101	0.000017						
2460539.910	0.941	1.000151	0.000327						
2460539.920	0.942	1.000095	0.000428						
2460539.930	0.943	0.999989	0.000450						
2460539.940	0.944	1.000080	0.000448						
2460539.950	0.945	1.000089	0.000434						
2460539.960	0.946	1.000117	0.000270						
2460539.970	0.947	1.000216	0.000065						
2460539.980	0.948	0.999834	0.000462						
2460539.990	0.949	1.000229	0.000030						
2460540.000	0.950	1.000413	0.000252						
2460540.010	0.951	1.000320	0.000168						
2460540.020	0.952	1.000251	0.000083						
2460540.030	0.953	0.999934	0.000245						
2460540.040	0.954	0.999984	0.000373						
2460540.050	0.955	1.000359	0.000367						
2460540.060	0.956	1.000201	0.000250						
2460540.070	0.957	1.000050	0.000474						
2460540.080	0.958	1.000398	0.000421						
2460540.090	0.959	1.000300	0.000411						
2460540.100	0.960	1.000105	0.000092						
2460540.110	0.961	1.000142	0.000190						
2460540.120	0.962	1.000258	0.000081						
2460540.130	0.963	1.000476	0.000140						
2460540.140	0.964	1.000131	0.000039						
2460540.150	0.965	1.000308	0.000157						
2460540.160	0.966	0.999920	0.000131						
2460540.170	0.967	0.999959	0.000250						
2460540.180	0.968	0.999934	0.000097						
2460540.190	0.969	1.000451	0.000483						
2460540.200	0.970	1.000407	0.000224						
2460540.210	0.971	0.999913	0.000039						
2460540.220	0.972	0.999933	0.000492						
2460540.230	0.973	1.000198	0.000132						
2460540.240	0.974	1.000223	0.000109						
2460540.250	0.975	1.000050	0.000095						
2460540.260	0.976	1.000021	0.000348						
2460540.270	0.977	1.000448	0.000045						
2460540.280	0.978	1.000303	0.000437						
2460540.290	0.979	1.000285	0.000119						
2460540.300	0.980	1.000138	0.000303						
2460540.310	0.981	1.000014	0.000229						
2460540.320	0.982	1.000331	0.000317						
2460540.330	0.983	1.000196	0.000307						
2460540.340	0.984	0.999953	0.000297						
2460540.350	0.985	1.000053	0.000236						
2460540.360	0.986	1.000233	0.000359						
2460540.370	0.987	1.000199	0.000069						
2460540.380	0.988	1.000138	0.000420						
2460540.390	0.989	1.000168	0.000330						
2460540.400	0.990	0.997959	0.000462						
2460540.410	0.991	0.993525	0.000354						
2460540.420	0.992	0.992616	0.000420						
2460540.430	0.993	0.992541	0.000118						
2460540.440	0.994	0.992738	0.000394						
2460540.450	0.995	0.993018	0.000404						
2460540.460	0.996	0.992920	0.000066						
2460540.470	0.997	0.992910	0.000169						
2460540.480	0.998	0.992493	0.000108						
2460540.490	0.999	0.992965	0.000472						
2460540.500	1.000	0.992654	0.000338						
2460540.510	0.001	0.992663	0.000457						
2460540.520	0.002	0.992440	0.000132						
2460540.530	0.003	0.992666	0.000249						
2460540.540	0.004	0.992470	0.000134						
2460540.550	0.005	0.992606	0.000142						
2460540.560	0.006	0.992834	0.000108						
2460540.570	0.007	0.992936	0.000101						
2460540.580	0.008	0.992674	0.000059						
2460540.590	0.009	0.992970	0.000004						
2460540.600	0.010	0.992863	0.000261						
2460540.610	0.011	0.993494	0.000411						
2460540.620	0.012	0.998066	0.000030						
2460540.630	0.013	1.000160	0.000190						
2460540.640	0.014	1.000265	0.000085						
2460540.650	0.015	0.999933	0.000044						
2460540.660	0.016	0.999953	0.000062						
2460540.670	0.017	0.999870	0.000289						
2460540.680	0.018	1.000331	0.000211						
2460540.690	0.019	1.000084	0.000424						
2460540.700	0.020	1.000361	0.000302						
2460540.710	0.021	1.000355	0.000041						
2460540.720	0.022	1.000398	0.000127						
2460540.730	0.023	1.000041	0.000078						
2460540.740	0.024	1.000365	0.000074						
2460540.750	0.025	1.000172	0.000296						
2460540.760	0.026	1.000232	0.000294						
2460540.770	0.027	1.000325	0.000410						
2460540.780	0.028	1.000152	0.000257						
2460540.790	0.029	1.000089	0.000380						
2460540.800	0.030	1.000097	0.000378						
2460540.810	0.031	1.000059	0.000114						
2460540.820	0.032	1.000403	0.000361						
2460540.830	0.033	1.000434	0.000125						
2460540.840	0.034	1.000334	0.000459						
2460540.850	0.035	1.000151	0.000266						
2460540.860	0.036	1.000061	0.000201						
2460540.870	0.037	1.000195	0.000406						
2460540.880	0.038	1.000456	0.000193						
